,0
284,80.59601973005046
285,94.23566191298818
286,88.12934006310115
287,91.41975349308404
288,88.33870921278661
289,88.35729794380188
290,85.12800852756942
291,86.83643283062717
292,85.94056691475878
293,91.40101161600062
294,84.66128031671278
295,83.91715817283853
296,71.27031939966648
297,80.5210271043629
298,62.69203219703237
299,55.97806089575454
300,46.479039342412904
301,65.16409501970523
302,52.36480778508729
303,48.51620607635675
304,50.04240228210654
305,49.43903461430926
306,162.5197743223838
307,157.8627553720606
308,131.11055174207897
309,125.02419594570735
310,91.93456112726628
311,68.23616360864779
312,69.30654696582496
313,65.35127433426355
314,131.8955791834279
315,87.57087018650596
316,87.41664534724526
317,74.83474929913027
318,55.18632489862926
319,74.55558615481985
320,69.18469645582009
321,64.5090246058507
322,78.0782548660778
323,69.95455314811025
324,83.5615442514917
325,64.13697364560355
326,86.96787667526745
327,95.63510264617945
328,106.32167483044557
329,149.21922171807387
330,203.6250901025073
331,139.9252551616751
332,121.29559096058769
333,152.4292885514767
334,158.51047151676227
335,145.05067796890145
336,47.675233699364604
337,87.00479505832682
338,77.7673853707448
339,110.69443023612934
340,105.46282329103794
341,102.82652404295968
342,66.53644348162229
343,82.51477760027882
344,86.01517875135544
345,89.72627957665185
346,102.34921530063313
347,104.83471803739097
348,103.85721323652423
349,88.83950106871708
350,88.261615360688
351,93.86171218386687
352,96.14100325251715
353,81.73363564788976
354,88.89673799016117
355,101.7665128334046
356,105.75003880697352
357,94.91675828335332
358,96.73036728480317
359,89.48709970541016
360,94.65243793045262
361,94.69334093625193
362,79.42203505864542
363,82.57173644787703
364,92.15431179724509
365,91.84066445862975
366,90.83125494298523
367,92.35604786959188
368,97.07086595309852
369,86.69368384713498
370,87.42293390854091
371,92.6451671534261
372,108.61549449636415
373,99.39224079767013
374,105.511581767991
375,101.46709097463723
376,102.2674458425635
377,115.53313202721544
378,102.48150705148761
379,99.706063254386
380,98.77160707764102
381,116.49968583240141
382,92.18513574418921
383,96.31912401929773
384,102.2909294191778
385,83.8192900323425
386,80.90017429867382
387,80.6201120095755
388,86.26149882612069
389,84.09099771172433
390,86.69100556524752
391,102.21015851823567
392,99.41508537218316
393,104.27936525345312
394,98.81653284493578
395,102.45150033482292
396,95.38417339034255
397,94.86686835946804
398,95.75289458754175
399,88.82870958492927
400,91.5218491246128
401,101.53366347124975
402,96.77017755919657
403,77.39498924159835
404,101.74894076445165
405,91.5532825740453
406,88.87586032329051
407,79.00400435018254
408,78.37817252520706
409,78.56377679389159
410,106.60407801366334
411,106.13292420816693
412,109.37957506342369
413,108.02216763297966
414,119.89805725298957
415,133.85552617198496
416,159.30076590944174
417,294.8217385884098
418,150.19563207912103
419,113.9093689716862
420,51.85528997265379
421,73.149266685335
422,57.58579503449388
423,157.27875347141153
424,160.42145668585817
425,169.86364053631866
426,39.099353728576745
427,47.11510459403268
428,173.57336563330108
429,279.14041290146014
430,327.0928236851235
431,73.49505752801998
432,97.06335547949317
433,90.64605582797292
434,103.59150648642934
435,78.11756851130224
436,83.66929874892315
437,80.98485536828808
438,94.9656884883664
439,66.7131041341922
440,116.34348372772111
441,79.31424988398427
442,77.78108924627129
443,95.59301420045348
444,99.68368944306295
445,93.36556214572384
446,97.70714887770545
447,83.2358302423306
448,88.71499321749104
449,59.50710370141843
450,50.02147073942984
451,65.30001016070932
452,200.99544967126286
453,106.90813188009167
454,78.99617240849588
455,42.76840805550647
456,49.51147259744156
457,49.979405057321415
458,44.971362706094204
459,44.61071190593304
460,50.816626557255226
461,69.69933406233764
462,143.05323550183834
463,149.64214462957378
464,155.26455801192984
465,232.27100952846249
466,178.42830714652624
467,106.48776560655786
468,75.10863830956359
469,117.88148400421318
470,209.88408370299015
471,83.90926080184347
472,55.46131410314563
473,74.55384067962969
474,89.05327409354537
475,79.60480211572448
476,88.40924214126075
477,99.11089671346566
478,108.31370048466336
479,62.66085826137047
480,63.48188452285903
481,106.28812195726165
482,99.98213191833695
483,100.8951402001623
484,102.8197101268446
485,117.7522667648879
486,93.26105222616623
487,106.05233992749855
488,97.93284193830536
489,98.60843305020782
490,100.58730965259856
491,95.54161514620088
492,96.2044237874274
493,109.32070168177039
494,104.33741808025357
495,85.03442407612383
496,113.56259492637041
497,103.53855311544584
498,91.90433103379439
499,90.91946973537759
500,100.69495768556192
501,88.12962204202576
502,90.84855315346441
503,98.15186858716817
504,87.59345801699533
505,91.01045279997639
506,87.52255316942447
507,90.78800978370703
508,89.15100032756844
509,74.4043390308444
510,86.35901982218361
511,82.26923701554514
512,84.16213272295737
513,111.44859375711616
514,91.65489450669689
515,97.04949631670976
516,100.11495742354933
517,77.00838265554903
518,132.83186645946535
519,142.50437848025553
520,87.22541100110753
521,99.38261827589157
522,99.24847715273866
523,98.39972292648741
524,98.5197187618396
525,97.81288275613477
526,91.45481062533901
527,109.19462208195709
528,88.15803157108347
529,88.9942739448365
530,89.34205895713339
531,91.38580374228303
532,90.30228540304824
533,82.8399888320585
534,90.70797895917356
535,91.81486984292624
536,89.53836902444847
537,118.87836393245827
538,122.62741929313466
539,79.92279651550616
540,90.98680417850501
541,116.4417968409472
542,113.99606304634332
543,80.8098813474927
544,81.47993878721714
545,76.0098913741381
546,75.65431807947893
547,64.24089110311442
548,133.34985115317374
549,96.08898705297965
550,98.14388443641201
551,99.18921571668118
552,113.39588719217087
553,117.46113666826193
554,113.83480130060728
555,112.59364877246564
556,101.55801493898821
557,115.21347914263328
558,118.32059001198937
559,173.66609216812873
560,165.63923333240146
561,105.60702108598566
562,106.79813658454677
563,93.66516787424143
564,70.26542420052277
565,129.16697140928284
566,74.50149919921574
567,72.32107158617629
568,70.0871393706706
569,57.17032483410958
570,47.718992616530436
571,51.702073714567106
572,57.00689148277163
573,80.38752300559975
574,90.29947360677309
575,95.03219989225943
576,99.80540725384316
577,104.3774928434931
578,48.51322522274057
579,51.98511109061219
580,55.078430123897085
581,62.03990151781747
582,60.95784883598012
583,37.04064715288412
584,36.17924058583094
585,36.930101805028755
586,64.53560383530831
587,65.08825510126219
588,129.86598878197324
589,125.97830621247712
590,127.43243466786818
591,114.54525434824971
592,119.4986931382581
593,118.33067156170372
594,110.49030633542937
595,97.84478443528735
596,66.7350203695435
597,57.15967968002252
598,94.91176982659911
599,66.26207380013315
600,55.14116755427377
601,54.172835003712315
602,41.67481005040148
603,42.17658738560285
604,45.141803143709204
605,56.125180113628105
606,46.083041652864765
607,40.90053806369748
608,76.11473749071547
609,64.86089954711196
610,76.43480196220897
611,68.45563698293579
612,85.91532352110805
613,74.31588745408636
614,86.6200414914177
615,92.91237034028212
616,90.57555543114412
617,73.89708054070178
618,72.33195317144185
619,76.11274105167242
620,140.27072408396782
621,60.06679417993277
622,72.18993222756512
623,82.13224180205928
624,72.66190792667804
625,69.60679679233598
626,76.50038066368002
627,71.33858031118733
628,66.42902720269524
629,61.241733710123675
630,66.02404391091797
631,64.85239873571547
632,68.89343310351752
633,75.51425083967352
634,57.945579579265996
635,64.41939342696593
636,60.795338609108846
637,115.91576770737605
638,58.67814015248004
639,65.16711663633735
640,59.70153322177553
641,62.097865448695366
642,60.092361966555984
643,58.143252127475655
644,55.09449693276113
645,56.467809094084885
646,46.98526707476
647,49.53489482539253
648,57.746498391656694
649,53.43845548571767
650,167.4779289772009
651,61.41049468319587
652,64.1936095668219
653,104.32908190352572
654,88.94606900216388
655,96.42436649547717
656,45.985436068890934
657,81.56546966815769
658,81.09046563371517
659,90.53807649343427
660,78.4631377274405
661,75.62808239196386
662,118.58561187985757
663,300.0642215423736
664,276.8763684742353
665,261.6778618437917
666,64.05172694966872
667,88.66289182454811
668,66.4761029587348
669,106.91470195892116
670,44.34679462845548
671,44.68535948477767
672,51.46731102081805
673,39.237508867064186
674,41.741497364873716
675,44.82195834758158
676,46.04347076409511
677,143.06463334297226
678,74.98380247687115
679,59.136731204383
680,221.19216432194983
681,239.11686758084406
682,221.86446407336177
683,97.68241684286818
684,93.43838472240458
685,89.18508744557428
686,127.44383586919908
687,81.43621007750275
688,82.80757011956432
689,81.56726214804104
690,81.6317628928553
691,82.47084578965853
692,89.06266914077652
693,89.57140707425793
694,86.93598599839072
695,94.37399160572521
696,79.35664805517891
697,82.07371764855722
698,61.99545922617115
699,63.43810142281673
700,60.16373647242309
701,64.69392623037211
702,49.299089849735
703,49.881800965537
704,54.46142838261396
705,78.05416942403974
706,66.10798418599427
707,89.69547896610362
708,80.97566354312582
709,78.4338680626792
710,75.11722063495138
711,117.48661356482047
712,96.74804408196368
713,62.20570873174389
714,64.1414918543677
715,55.00404869561328
716,80.99133679461218
717,75.61276069389962
718,39.44859231218548
719,53.8440690534754
720,37.750267721827385
721,64.9746921140139
722,91.85461948507233
723,99.28167458825467
724,101.20537164003126
725,98.52645658923423
726,118.44796920153959
727,97.16979424682818
728,95.70708893605094
729,89.66628865025784
730,84.73912489459906
731,93.5533990930858
732,87.10707585574735
733,84.36653348396563
734,84.32587407854447
735,128.29200055010102
736,118.98557445967371
737,99.7265756708911
738,99.5563581692138
739,100.16988498319017
740,99.75399441401474
741,90.11167964994411
742,94.84352721928227
743,95.67510633639397
744,102.31226896358685
745,116.27626049195976
746,98.11433333531757
747,100.47147043200357
748,98.00319588595745
749,90.44594075878628
750,94.293704964556
751,93.35858124321277
752,89.16084624146646
753,54.9237504541064
754,55.17796349472724
755,56.900096935945804
756,59.527178442874565
757,60.75139009054709
758,71.47689688479038
759,66.01269149429476
760,77.18907064847383
761,84.71235618668224
762,94.64620289100101
763,98.97985851247566
764,158.0733155617611
765,155.17602850326006
766,215.6550622541542
767,395.73550614892156
768,291.03674012386915
769,196.85551518495177
770,206.1540407848398
771,325.28422397098774
772,466.46663108432597
773,143.17573412287908
774,169.43368344974817
775,120.76765634934448
776,49.044800747102514
777,49.77301408630064
778,67.00037557200552
779,74.46166637838895
780,79.05126081476074
781,78.89534279092362
782,87.33771824832459
783,107.49581986296634
784,95.8460442245556
785,61.908572753870246
786,65.05807087583213
787,35.4147435882644
788,49.334247680329604
789,39.35127302280878
790,40.13420440296751
791,49.44713274269311
792,41.385426277928445
793,45.85642182800952
794,215.24400629042327
795,173.03008076174484
796,165.45885174882983
797,195.0038117704998
798,168.48485231842
799,160.60356214198208
800,148.4521536658586
801,134.28256391163268
802,132.36631225006641
803,136.23053798860042
804,112.1118401795715
805,119.69494977307039
806,101.81465691653473
807,144.79313631258339
808,84.59803531282796
809,105.92051982302101
810,107.7505356350155
811,110.91711343876065
812,105.1632958722331
813,105.73820113344752
814,96.44463657880311
815,98.78860845651097
816,99.25919980227168
817,100.0572121030166
818,99.60302283939441
819,100.11696675038004
820,75.14803913678446
821,65.67892646578498
822,62.46532731652144
823,63.388282255097316
824,60.23964619385701
825,66.77310537414988
826,66.73093587146921
827,79.70746222394789
828,60.117995692443
829,71.45735174815997
830,116.9559023926317
831,144.14018225599764
832,87.35421334736515
833,91.13245488993638
834,65.23051720686888
835,65.50500406744531
836,47.28161063227787
837,57.366718313834845
838,58.521148486070096
839,59.57411131894091
840,106.03978765657315
841,95.7859593777809
842,87.70158707840083
843,87.49590332419857
844,87.9164643441122
845,92.39496594763905
846,89.89301061170417
847,88.82403411894636
848,85.06779615518482
849,82.53912598642309
850,124.90949688276832
851,83.63671756437856
852,52.25043168158721
853,72.10955362369276
854,78.74074337195935
855,63.85643298385277
856,92.8791540793773
857,136.8908323753775
858,47.84818898608036
859,62.121517488248685
860,41.39040844100743
861,38.667414343474526
862,42.30153424656497
863,40.94425192675185
864,173.90603364595037
865,183.91808656269552
866,160.05333327155904
867,184.88639612505594
868,175.63113604732786
869,124.87035631050983
870,130.50610489498402
871,131.91508749080407
872,70.22021762583785
873,70.38041338519022
874,67.05170168567636
875,64.36967105040313
876,68.61550381239782
877,84.24404802390204
878,82.54179063456779
879,105.10146049554139
880,69.29079111670676
881,69.23535793326448
882,68.6673273995939
883,64.94584525893069
884,147.3569655097907
885,99.44248296908755
886,111.1760033562251
887,110.85934068159945
888,104.98990841075398
889,69.38758062973487
890,65.85572861995155
891,67.8012047191424
892,133.88788974840128
893,121.32376493621143
894,203.55073721127656
895,76.63544171992365
896,58.11770733146494
897,65.03502859564833
898,51.59486912486616
899,60.75894155516832
900,56.73011887591518
901,71.34599212085388
902,55.58641101335986
903,62.65696242019172
904,70.73678383811603
905,70.92114204226611
906,141.23321838505206
907,54.82414815623678
908,63.25435430750015
909,68.90342020519745
910,70.00653127325992
911,108.23338390037507
912,41.8345211210819
913,56.33737594317221
914,63.71708231568554
915,60.837246668195284
916,49.91106678542818
917,53.33830061628954
918,61.95541248802648
919,62.42057298046299
920,40.66519347667315
921,37.360485921776664
922,34.59758389194129
923,50.386327277395246
924,106.14990146564921
925,98.4820478884443
926,193.44826969215492
927,859.086391625001
928,314.51780114869325
929,372.9771749602943
930,427.40674073109267
931,420.929830097559
932,257.58907348448713
933,81.4115034291716
934,63.93780830663956
935,62.74141896283447
936,76.24897964128478
937,99.83124268172176
938,83.80179145046839
939,97.18047866341145
940,95.69309907262672
941,92.1519480482829
942,87.73114744490077
943,83.50315626955894
944,82.08417262339056
945,234.7295182460774
946,182.59321643289113
947,106.41474563665962
948,151.47554916046008
949,157.60385364455587
950,113.24356515546906
951,112.2706790943287
952,89.5838192521418
953,96.55253380617327
954,81.04074563234452
955,67.02349436559037
956,72.09073103428199
957,51.11941621662495
958,53.88579055822958
959,68.43353718855944
960,74.86960545217802
961,93.84021849665808
962,96.21533600536942
963,93.31717776462557
964,101.07699238240393
965,100.53219607627912
966,97.68664419820979
967,92.24751696749485
968,87.94933443724426
969,92.27103946173007
970,78.7211996945056
971,84.80312389638979
972,88.7949156003047
973,91.47683782906
974,98.24532140539041
975,98.37780502220876
976,96.7775945935517
977,97.18461516589541
978,91.12191227084341
979,86.99289970383273
980,83.18816114667767
981,83.27983585515375
982,105.41451603051942
983,96.49173691544516
984,101.44213783360452
985,105.465822201276
986,91.7361658020206
987,117.09306598148012
988,84.56339971199579
989,98.1508360028566
990,96.60754797862714
991,101.05611685334532
992,88.34047210050393
993,95.23809259745937
994,66.19021742241263
995,65.5498319389646
996,65.21244965424715
997,74.04623623322196
998,116.62372295252702
999,106.21679628542441
1000,107.12328750553222
1001,114.14108181007254
1002,114.8510434949849
1003,117.68691712297378
1004,112.10586610178191
1005,103.1841332199446
1006,114.81773623127053
1007,104.62108320508695
1008,66.61949320527464
1009,81.60825467074204
1010,74.50524713876598
1011,77.91300488997493
1012,72.59825589954414
1013,83.78556200969535
1014,74.01295966793174
1015,79.2164522666511
1016,65.13888386133678
1017,79.98296395868385
1018,60.25312306531087
1019,63.21342082159766
1020,65.93619075080113
1021,67.36660469121307
1022,46.0892455429661
1023,51.73059621614401
1024,50.1998474896305
1025,63.57319722179651
1026,71.40649888934878
1027,149.48667729353522
1028,159.38547206711385
1029,252.58839074009416
1030,229.08123885289865
1031,128.90461156469615
1032,155.96390257238238
1033,88.02716919893501
1034,91.99270174233179
1035,90.33019867811578
1036,145.8264388689027
1037,116.4458388546511
1038,91.06098242735978
1039,64.76025407931311
1040,57.68964106345068
1041,145.19069553769174
1042,163.24401385458194
1043,182.80285065242745
1044,202.5237760322039
1045,190.27189049568386
1046,143.6111549806916
1047,107.27676130412456
1048,93.52550940756156
1049,130.23345753989065
1050,131.84240084456187
1051,69.8774893926082
1052,52.22001319081496
1053,64.35001873784894
1054,66.22346354755383
1055,97.50061704849563
1056,109.88842505689158
1057,113.39260864850858
1058,119.48348489582868
1059,63.45291075304872
1060,82.33360915280093
1061,65.50524240801919
1062,65.9824339316624
1063,57.38529202966951
1064,57.76968367260354
1065,68.98054242034205
1066,46.35680812646344
1067,50.411153820518955
1068,35.681948336184895
1069,39.86859521292509
1070,38.9983549682059
1071,41.87881528252265
1072,39.888387038859754
1073,45.53301504458848
1074,46.646134608234036
1075,42.674758670330064
1076,38.65188217587761
1077,37.5876634956159
1078,50.27595015338156
1079,66.31155381420227
1080,55.47925812216841
1081,60.56838363713926
1082,125.89620348250108
1083,104.16401525253883
1084,57.17479405354268
1085,56.6210595359331
1086,54.774235440823205
1087,66.56676180362115
1088,44.59852976607593
1089,40.61920596070479
1090,46.802735942883075
1091,44.40463244711541
1092,45.48071239362798
1093,48.69714313278949
1094,41.22688449781823
1095,110.72155936719157
1096,70.06850518765697
1097,73.10503601193166
1098,191.75447797820183
1099,181.56216269964253
1100,164.86757414595596
1101,135.5952029493442
1102,160.04191051167507
1103,87.77484590880015
1104,129.87810125686667
1105,106.39357827213439
1106,95.54432957487276
1107,94.11029735373263
1108,81.59844116464261
1109,49.86619360831101
1110,41.25017345536608
1111,47.42579075003152
1112,50.14120688475897
1113,69.3934120972301
1114,60.3730005361892
1115,54.7372555828573
1116,69.7952123346156
1117,94.96531277316461
1118,72.00401919751887
1119,57.36976654276898
1120,53.87072853291962
1121,70.95401504788151
1122,87.76286743211422
1123,78.67904964082804
1124,74.53509769037852
1125,61.1138770382217
1126,129.0365179867217
1127,116.67891936701366
1128,81.44236556671704
1129,79.52875676146073
1130,88.59921752077553
1131,77.84981683891957
1132,89.73025482018411
1133,88.31795460066382
1134,96.03055590068976
1135,111.57061946701893
1136,104.8598833087094
1137,112.60875300876683
1138,108.27043953623013
1139,107.63538985883915
1140,102.74550718376712
1141,110.011147438342
1142,85.87219172229625
1143,85.70442492627316
1144,102.42098011042212
1145,105.43939863991505
1146,104.29571928013841
1147,101.96365563393775
1148,103.27008473266929
1149,93.48699922716233
1150,103.81535369257061
1151,87.99261359174692
1152,96.39184394200481
1153,98.51940935185853
1154,103.84010373402056
1155,78.41567150613565
1156,107.25300041640561
1157,83.36279054526123
1158,87.7673080195905
1159,109.7265526483458
1160,117.76792538903676
1161,84.64592068326559
1162,96.17771028257685
1163,77.53113733132518
1164,110.21278841781593
1165,89.9428660925295
1166,86.4264807141873
1167,70.32183784502624
1168,120.6326831280921
1169,88.91260270181387
1170,103.79571685376304
1171,35.2772993785728
1172,36.0769445134481
1173,39.25327724627699
1174,39.60710069769778
1175,54.39930058826278
1176,42.4832746360106
1177,61.976159603664684
1178,55.540354864023364
1179,69.88571237476589
1180,57.35437170876343
1181,70.1876308419105
1182,69.41120983181142
1183,59.62760652292191
1184,49.447148660843034
1185,54.962827455030634
1186,59.14938532415043
1187,73.06735827361685
1188,128.61968906190043
1189,132.07259749278433
1190,102.09523375721353
1191,118.56614271492055
1192,102.45582506639344
1193,96.55420421143603
1194,97.68853583913074
1195,96.52311189577769
1196,77.0161827767195
1197,74.12360097259189
1198,207.67255135707572
1199,191.77294490299874
1200,129.73546714605826
1201,81.31759054538637
1202,89.1459422995988
1203,86.74348566620453
1204,117.97717150440144
1205,99.89615384663713
1206,100.11853070272525
1207,131.997074820554
1208,136.80273238484344
1209,69.8314691903202
1210,76.2029688240036
1211,47.160633475354096
1212,47.66714597301327
1213,86.26655984972939
1214,92.00718098799095
1215,87.91770221019065
1216,92.06103709120235
1217,105.68848817149767
1218,129.43114311483728
1219,76.3783628548357
1220,53.4353964392123
1221,73.24406038849736
1222,87.14335473363997
1223,112.89173932605398
1224,78.41475855806586
1225,86.41736813490745
1226,89.30742638514073
1227,92.75594679951236
1228,89.87547769741272
1229,113.98307022839036
1230,106.4138803683188
1231,117.01419375716037
1232,78.51863787876512
1233,81.49973346758298
1234,101.06376408330775
1235,88.30415418566044
1236,100.38948740108178
1237,73.8036574210021
1238,125.73435340992435
1239,125.62970703533307
1240,82.2797400385439
1241,89.24053789227929
1242,98.73463520899693
1243,101.22440634717908
1244,104.15879036909604
1245,109.45770385792174
1246,103.89121598837419
1247,89.38673118265598
1248,154.69664296052716
1249,154.1653983592616
1250,153.89000177309927
1251,77.6889004923118
1252,90.8694114281882
1253,81.73577284773846
1254,59.97835302382525
1255,52.35989055711821
1256,51.971578670836536
1257,102.54204451463012
1258,73.41369439909118
1259,66.93130454170283
1260,117.55735649037365
1261,133.54514739232056
1262,104.3817479163666
1263,101.12076555824065
1264,101.28433053869874
1265,102.24540747762653
1266,101.35849441419691
1267,91.47837267456417
1268,92.82287842735478
1269,95.22208787257642
1270,93.71693955504558
1271,92.3297382308252
1272,87.95751617955233
1273,99.01595386764156
1274,82.23189841372373
1275,92.05652272064751
1276,91.51228944493594
1277,77.9297969363434
1278,114.54230064671987
1279,126.54221957555946
1280,119.02222778822167
1281,112.94151358980315
1282,110.77299216359319
1283,53.959204808713615
1284,112.63745059103235
1285,121.40655043334534
1286,123.13614926840945
1287,123.2553097927758
1288,123.23836046326866
1289,114.1888175851003
1290,103.41064495838191
1291,78.65295133441728
1292,138.50264756850703
1293,142.20749639367983
1294,148.84932094448524
1295,86.93182087193505
1296,70.68323971689378
1297,70.97953149175129
1298,67.74197859385995
1299,54.53919967567181
1300,55.279462645973375
1301,71.84677408609694
1302,75.85163877071965
1303,61.394766101104004
1304,72.50785245238397
1305,77.60010720763998
1306,50.80029152141312
1307,66.2060174477733
1308,69.45427935908792
1309,65.38712751388834
1310,81.89201852264156
1311,93.07936733802664
1312,107.31754918841959
1313,93.11936660041468
1314,111.4909107556217
1315,51.86766661825352
1316,43.95821069663958
1317,45.74345167675699
1318,73.85867386410933
1319,70.04518917699131
1320,68.29892993355344
1321,94.82325153329845
1322,133.98488471751654
1323,137.42272307929653
1324,136.21008364406768
1325,177.2210565213833
1326,196.91063864618027
1327,54.67267969783928
1328,55.157683335039984
1329,67.67783992220143
1330,70.44719530085013
1331,71.1651660391208
1332,86.05423732976777
1333,85.93540807425741
1334,82.47850582200616
1335,73.1274897942674
1336,52.078498160388065
1337,52.73639581755762
1338,51.130312069291676
1339,50.358008639799635
1340,38.007272521723706
1341,60.863853279170165
1342,89.02281197060438
1343,98.23522776003927
1344,127.03702891309375
1345,110.72465040751145
1346,105.10849242228089
1347,102.7954249814556
1348,120.54254791185856
1349,82.85293666581123
1350,82.21508731867428
1351,95.93229369937941
1352,94.02611016072709
1353,92.87099918969488
1354,91.37810383135982
1355,97.20474875240107
1356,105.11114711275602
1357,137.09794482221656
1358,91.36170024141461
1359,84.74597995258168
1360,84.55136960661513
1361,85.05360373805532
1362,75.51063414111584
1363,65.92361689205626
1364,59.49342501901405
